0.0	-0.071888	0.0305069738912
0.1	-0.059184	0.0281931577515
0.2	-0.055888	0.0290718326908
0.3	-0.06088	0.0283271177496
0.4	-0.072736	0.0288616407018
0.5	-0.075744	0.0292815037865
0.6	-0.032272	0.028325924804
0.7	1.147152	0.0300727267803
0.8	4.012128	0.0324387363502
0.9	4.723568	0.0290556255482
1.0	4.750704	0.0296321511875
1.1	4.766592	0.029784316947
1.2	4.775984	0.0293044662808
1.3	4.784768	0.0298205663259
1.4	4.79104	0.0294434780554
1.5	4.796368	0.0301079487179
1.6	4.800896	0.0299198459889
1.7	4.8032	0.0294156420974
1.8	4.80896	0.0300672313325
1.9	4.810944	0.0295335210227
2.0	4.812368	0.0301036970487
2.1	4.814272	0.0302071186312
2.2	4.815584	0.0293560716718
2.3	4.818288	0.0295720992829
2.4	4.820336	0.0297920644468
2.5	4.82208	0.0299358246922
2.6	4.823328	0.0301218262395
2.7	4.823392	0.0289443316731
2.8	4.82456	0.0300454056388
2.9	4.826416	0.0295532560643
3.0	4.8268	0.0298770815174
3.1	4.827968	0.029587006878
3.2	4.828704	0.0297684461133
3.3	4.828384	0.0295802052731
3.4	4.83064	0.0292860103121
3.5	4.832112	0.0296300431319
3.6	4.830608	0.0297313022924
3.7	4.831984	0.0299610370982
3.8	4.832304	0.0295724801801
3.9	4.834224	0.0299639420638
4.0	4.833888	0.0293680686461
4.1	4.835072	0.0298052816796
4.2	4.834064	0.0289545143976
4.3	4.835856	0.0296773864078
4.4	4.833664	0.0291454130868
4.5	4.834752	0.0300928313058
4.6	4.834352	0.0292099314617
4.7	4.835344	0.0295581065699
4.8	4.834448	0.0300062542814
4.9	4.835552	0.0294709228902
5.0	4.835024	0.0296573671117
